id_visitante,pais_origen,edad,genero,destino,region,fecha_visita,dias_estadia,gasto_total,medio_transporte
V2384,Chile,,,Centro Histórico,Lima,NA,,2812.43,Auto
V2385,Chile,,,Huacachina,Ica,2025-01-28,14,,Bus
V2386,Perú,31,O,Chan Chan,La Libertad,NA,,,Barco
V2387,Perú,,F,Valle del Colca,Arequipa,NA,12,1608.55,NA
V2388,Colombia,65,,Centro Histórico,Lima,2024-08-09,,,Bus
V2389,México,,,Lago Titicaca,Puno,NA,,3964.81,Auto
V2390,Argentina,,,Iquitos,Loreto,2025-08-08,8,,Auto
V2391,USA,26,M,Machu Picchu,Cusco,NA,,,Auto
V2392,Argentina,,,Lago Titicaca,Puno,2025-08-24,,,Avión
V2392,Argentina,,,Lago Titicaca,Puno,2025-08-24,,,Avión
V2393,Perú,,,Valle del Colca,Arequipa,,13,329.99,
V2394,Perú,,M,Valle del Colca,Arequipa,NA,,896.38,Tren
V2395,Chile,,O,Valle del Colca,Arequipa,2025-10-15,14,,NA
V2396,USA,,O,Lago Titicaca,Puno,,9,1755.91,Tren
V2397,Perú,59,O,Machu Picchu,Cusco,2024-05-06,3,,
V2398,Francia,,O,Cusco Ciudad,Cusco,2024-09-27,4,1098.22,Auto
V2399,Colombia,,,Valle del Colca,Arequipa,2024-03-30,,153.05,NA
V2400,Perú,,M,Chan Chan,La Libertad,2025-06-27,,,Tren
V2401,Chile,,,Huacachina,Ica,2024-09-08,,1243.38,Barco
V2402,Chile,,,Centro Histórico,Lima,,11,,Tren
V2403,Colombia,,,Chan Chan,La Libertad,,5,,NA
V2404,USA,66,F,Huacachina,Ica,NA,8,3509.66,Barco
V2405,México,60,O,Huacachina,Ica,2024-08-11,10,,
V2406,México,33,O,Cusco Ciudad,Cusco,2024-03-02,,,
V2407,Colombia,15,F,Centro Histórico,Lima,NA,,1806.41,Avión
V2408,Francia,,,Iquitos,Loreto,NA,,,NA
V2409,Perú,,O,Lago Titicaca,Puno,NA,,3473.98,Auto
V2410,Alemania,,,Cusco Ciudad,Cusco,NA,2,3308.47,Barco
V2411,Alemania,,,Valle del Colca,Arequipa,NA,5,2656.91,Tren
V2412,Argentina,,,Huacachina,Ica,,6,,Auto
V2413,Perú,,O,Valle del Colca,Arequipa,NA,8,,Tren
V2414,Chile,,,Centro Histórico,Lima,NA,10,,Tren
V2415,Perú,52,F,Iquitos,Loreto,NA,7,1282.33,Bus
V2416,México,,,Cusco Ciudad,Cusco,NA,10,3869.15,NA
V2417,Argentina,69,,Machu Picchu,Cusco,NA,,2494.46,NA
V2418,Perú,21,,Machu Picchu,Cusco,NA,5,3281.26,Barco
V2419,Brasil,,F,Chan Chan,La Libertad,2024-03-31,12,1874.39,
V2420,Argentina,,M,Huacachina,Ica,2024-09-11,2,2663.81,
V2421,Ecuador,30,O,Huacachina,Ica,,,2402.95,Tren
V2422,Perú,,,Machu Picchu,Cusco,2024-01-04,7,2790.45,
V2423,México,48,O,Miraflores,Lima,,,,NA
V2424,México,63,F,Cusco Ciudad,Cusco,,5,,NA
V2425,Perú,62,,Valle del Colca,Arequipa,NA,,3029.96,Barco
V2426,Bolivia,,O,Lago Titicaca,Puno,2024-12-15,,2542.66,
V2427,Perú,,,Miraflores,Lima,,3,,Tren
V2428,Ecuador,24,O,Valle del Colca,Arequipa,,14,,
V2429,Argentina,62,,Huacachina,Ica,,12,,NA
V2430,Chile,58,,Valle del Colca,Arequipa,,14,,Bus
V2431,México,36,F,Huacachina,Ica,2025-03-29,3,,Bus
V2432,Colombia,,,Cusco Ciudad,Cusco,2025-02-02,,4112.82,NA
V2433,Perú,61,,Miraflores,Lima,2025-05-11,3,1974.21,
V2434,Colombia,45,O,Centro Histórico,Lima,,,391.92,Barco
V2435,Brasil,,,Cusco Ciudad,Cusco,,11,,Auto
V2436,Perú,58,,Centro Histórico,Lima,NA,,3897.54,Barco
V2437,Alemania,,F,Iquitos,Loreto,,,,
V2438,USA,,M,Cusco Ciudad,Cusco,2024-05-31,13,3365.95,Avión
V2439,Brasil,19,O,Miraflores,Lima,,,,NA
V2440,Argentina,,,Chan Chan,La Libertad,2025-11-03,9,202.31,Tren
V2441,Brasil,,F,Valle del Colca,Arequipa,NA,13,4042.66,Barco
V2442,Ecuador,,F,Chan Chan,La Libertad,2025-02-10,,,Tren
V2443,Colombia,29,,Machu Picchu,Cusco,2025-02-15,6,2864.75,
V2444,Francia,,,Valle del Colca,Arequipa,NA,,4929.96,Tren
V2445,México,,O,Iquitos,Loreto,2025-01-12,7,451.67,Bus
V2446,Perú,38,,Valle del Colca,Arequipa,2024-05-19,,,NA
V2447,Argentina,,,Huacachina,Ica,2024-12-08,,,Bus
V2448,Argentina,,M,Chan Chan,La Libertad,,2,,
V2449,Colombia,53,O,Iquitos,Loreto,2024-12-27,,2858.76,Auto
V2450,Perú,17,,Machu Picchu,Cusco,NA,,,NA
V2451,Perú,29,,Iquitos,Loreto,,,4047.41,Barco
V2451,Perú,29,,Iquitos,Loreto,,,4047.41,Barco
V2452,Perú,,M,Huacachina,Ica,2025-09-29,2,,NA
V2453,México,72,M,Chan Chan,La Libertad,,2,2933.24,Tren
V2454,Colombia,56,,Lago Titicaca,Puno,2025-02-24,,1993.4,Auto
V2455,Argentina,,F,Miraflores,Lima,2025-11-14,3,,Auto
V2456,Perú,,M,Machu Picchu,Cusco,,13,,
V2457,Colombia,,M,Huacachina,Ica,2025-01-22,,3708.19,Bus
V2458,Chile,,M,Huacachina,Ica,,9,1580.77,Auto
V2459,Perú,67,,Chan Chan,La Libertad,,12,,NA
V2460,Argentina,39,O,Iquitos,Loreto,,11,2821.64,NA
V2461,Perú,,O,Centro Histórico,Lima,,,,Auto
V2462,Ecuador,,O,Iquitos,Loreto,2024-12-14,12,215.52,Tren
V2463,Argentina,,F,Huacachina,Ica,NA,,4686.7,Bus
V2464,Francia,,O,Chan Chan,La Libertad,,12,,
V2465,Colombia,,O,Valle del Colca,Arequipa,,,,Avión
V2466,Chile,,,Lago Titicaca,Puno,2024-09-27,10,,Bus
V2467,Perú,,M,Cusco Ciudad,Cusco,NA,,3805.91,Tren
V2468,Brasil,,F,Iquitos,Loreto,NA,,,Bus
V2469,USA,,F,Centro Histórico,Lima,2024-12-20,,1538.16,
V2470,México,,,Miraflores,Lima,NA,,,
V2471,Chile,,,Chan Chan,La Libertad,NA,4,,Bus
V2472,Perú,,M,Chan Chan,La Libertad,NA,,,Barco
V2473,Chile,,M,Cusco Ciudad,Cusco,NA,,,Avión
V2474,Chile,,,Centro Histórico,Lima,NA,6,,Barco
V2475,Francia,,,Chan Chan,La Libertad,2024-12-26,,,NA
V2475,Francia,,,Chan Chan,La Libertad,2024-12-26,,,NA
V2476,Brasil,,O,Miraflores,Lima,NA,7,,NA
V2477,Perú,25,F,Iquitos,Loreto,2025-10-21,2,,Avión
V2478,Argentina,,M,Valle del Colca,Arequipa,NA,,,Auto
V2479,Colombia,,,Iquitos,Loreto,2025-06-04,5,3997.85,Bus
V2480,Perú,67,,Iquitos,Loreto,NA,,,Bus
V2481,Perú,,M,Cusco Ciudad,Cusco,2025-08-16,,,NA
V2482,Chile,,F,Machu Picchu,Cusco,2025-07-02,,,Barco
V2483,México,,,Iquitos,Loreto,2024-12-01,14,,
V2484,Bolivia,,O,Valle del Colca,Arequipa,NA,,4978.09,Auto
V2485,USA,,M,Valle del Colca,Arequipa,,,,Avión
V2486,Francia,,M,Iquitos,Loreto,2025-12-30,,,Barco
V2487,Argentina,72,O,Centro Histórico,Lima,2024-12-25,1,654.82,Avión
V2488,Perú,,F,Chan Chan,La Libertad,,7,,Tren
V2489,Chile,,F,Chan Chan,La Libertad,,13,2006.14,Auto
V2490,USA,,O,Chan Chan,La Libertad,NA,,,Barco
V2491,Perú,,F,Lago Titicaca,Puno,NA,13,,
V2492,Perú,,,Iquitos,Loreto,,,4279.87,Avión
V2493,Argentina,69,,Iquitos,Loreto,NA,,3500.81,Tren
V2494,Chile,48,O,Valle del Colca,Arequipa,NA,,,Tren
V2495,Perú,30,M,Iquitos,Loreto,NA,12,,Barco
V2496,Perú,19,,Lago Titicaca,Puno,,,,NA
V2497,Colombia,,O,Lago Titicaca,Puno,NA,12,4624.4,Auto
V2498,Perú,,F,Huacachina,Ica,,12,4876.47,Tren
V2499,México,55,O,Cusco Ciudad,Cusco,NA,,2550.81,Barco
V2500,Perú,,F,Valle del Colca,Arequipa,2024-01-27,,,
V2501,Perú,,,Huacachina,Ica,NA,5,684.31,
V2502,México,68,O,Huacachina,Ica,2024-03-25,,4962.46,NA
V2503,México,,O,Iquitos,Loreto,NA,5,,Bus
V2504,Perú,,O,Miraflores,Lima,NA,3,355.28,Barco
V2505,México,,F,Cusco Ciudad,Cusco,,,,Tren
V2506,México,,,Chan Chan,La Libertad,2025-09-10,,,Bus
V2507,México,64,,Iquitos,Loreto,NA,,,
V2508,Perú,,O,Cusco Ciudad,Cusco,NA,,3930.03,Auto
V2509,Perú,48,F,Huacachina,Ica,NA,6,1881.09,Tren
V2510,Argentina,,,Valle del Colca,Arequipa,NA,,,Bus
V2511,Argentina,,,Centro Histórico,Lima,2025-09-13,10,,
V2512,México,,O,Cusco Ciudad,Cusco,2025-12-17,,,NA
V2513,Perú,27,O,Cusco Ciudad,Cusco,2025-02-09,10,,Tren
V2514,México,21,,Lago Titicaca,Puno,NA,,1318.32,Auto
V2515,Colombia,35,,Cusco Ciudad,Cusco,2024-02-15,6,2824.83,
V2516,Alemania,,O,Miraflores,Lima,NA,4,2937.31,NA
V2517,Ecuador,,O,Huacachina,Ica,2025-05-04,,3887.64,Tren
V2518,Perú,,M,Centro Histórico,Lima,NA,13,,NA
V2519,Perú,72,,Iquitos,Loreto,2025-01-16,11,,NA
V2520,USA,,,Huacachina,Ica,NA,,,Avión
V2521,Chile,,O,Lago Titicaca,Puno,,,2113.82,Bus
V2522,Perú,,M,Huacachina,Ica,NA,7,187.24,Avión
V2523,Perú,20,,Lago Titicaca,Puno,NA,,3867.09,Bus
V2524,Alemania,,,Lago Titicaca,Puno,,,3031.02,Avión
V2525,Alemania,,O,Lago Titicaca,Puno,2025-03-27,14,,Avión
V2526,Perú,,O,Machu Picchu,Cusco,NA,13,3131.91,
V2527,Perú,,,Lago Titicaca,Puno,,10,2465.65,
V2528,Perú,,F,Valle del Colca,Arequipa,2024-09-14,13,,Tren
V2529,México,,O,Cusco Ciudad,Cusco,2025-08-29,11,1178.38,Avión
V2530,México,73,M,Valle del Colca,Arequipa,,,,Barco
V2531,México,,,Iquitos,Loreto,NA,7,2289.13,Bus
V2532,Perú,,F,Iquitos,Loreto,NA,4,3370.9,Avión
V2533,Ecuador,,F,Huacachina,Ica,NA,,4429.43,Barco
V2534,Brasil,,M,Lago Titicaca,Puno,,,232.96,Barco
V2535,Perú,53,F,Chan Chan,La Libertad,NA,6,4569.68,NA
V2536,Perú,,,Valle del Colca,Arequipa,,,,Auto
V2537,Argentina,,O,Huacachina,Ica,NA,,3896.18,
V2538,Perú,,O,Lago Titicaca,Puno,NA,10,4927.28,Barco
V2539,Perú,,,Miraflores,Lima,2024-11-24,,,Auto
V2540,Colombia,,F,Huacachina,Ica,,,1519.35,NA
V2541,Ecuador,,,Valle del Colca,Arequipa,2025-09-30,,,Avión
V2542,Argentina,57,M,Lago Titicaca,Puno,NA,,,Auto
V2543,Perú,,M,Centro Histórico,Lima,NA,,617.58,NA
V2544,Perú,,,Lago Titicaca,Puno,,12,202.42,Bus
V2545,México,,,Valle del Colca,Arequipa,NA,,4589.44,Tren
V2546,USA,,O,Centro Histórico,Lima,NA,9,,Auto
V2547,Argentina,,F,Miraflores,Lima,2025-08-10,2,1996.08,NA
V2548,México,37,F,Lago Titicaca,Puno,2024-05-18,,3492.75,Bus
V2549,Perú,,O,Chan Chan,La Libertad,NA,1,3590.43,
V2550,Argentina,,,Lago Titicaca,Puno,,,,NA
V2551,Perú,,M,Valle del Colca,Arequipa,,4,,Auto
V2552,Perú,17,,Huacachina,Ica,2025-12-14,1,,Auto
V2553,Perú,74,O,Machu Picchu,Cusco,2024-10-31,,,Tren
V2554,México,55,O,Iquitos,Loreto,2024-08-11,4,,NA
V2555,Bolivia,,O,Iquitos,Loreto,,,,Tren
V2556,Perú,,M,Valle del Colca,Arequipa,NA,,4701.02,Bus
V2557,Brasil,,O,Cusco Ciudad,Cusco,,,3417.98,Barco
V2558,Chile,47,F,Machu Picchu,Cusco,NA,1,,Bus
V2559,Perú,19,,Valle del Colca,Arequipa,2024-08-14,7,1961.54,Barco
V2560,Ecuador,36,F,Huacachina,Ica,NA,4,827.04,NA
V2561,USA,,,Valle del Colca,Arequipa,NA,5,233.49,Bus
V2562,Perú,46,,Miraflores,Lima,,,3244.86,Tren
V2563,Brasil,,O,Chan Chan,La Libertad,NA,2,530.24,Auto
V2564,Perú,34,F,Lago Titicaca,Puno,NA,3,4745.01,Avión
V2565,Perú,47,,Machu Picchu,Cusco,NA,5,,NA
V2566,México,,F,Valle del Colca,Arequipa,,,412.58,Tren
V2567,Colombia,57,O,Huacachina,Ica,,,,Tren
V2568,Chile,,M,Iquitos,Loreto,2024-04-14,,,Bus
V2569,Chile,26,F,Lago Titicaca,Puno,2025-09-30,9,,Auto
V2570,Perú,,O,Machu Picchu,Cusco,2024-02-12,10,648.6,Auto
V2571,USA,,,Huacachina,Ica,2024-01-15,8,4475.18,Auto
V2572,Perú,45,O,Lago Titicaca,Puno,,,,
V2573,Argentina,,O,Lago Titicaca,Puno,NA,,,Bus
V2574,Chile,64,O,Miraflores,Lima,,11,2346.22,Tren
V2575,España,,F,Cusco Ciudad,Cusco,2025-11-26,,3769.86,Avión
V2576,Perú,,,Lago Titicaca,Puno,,,,Auto
V2577,Colombia,33,O,Chan Chan,La Libertad,2024-01-11,6,680.23,
V2578,Perú,17,F,Iquitos,Loreto,NA,11,,Barco
V2579,México,,M,Iquitos,Loreto,2025-08-22,,,NA
V2580,Chile,50,,Iquitos,Loreto,NA,4,,
V2581,Brasil,,O,Cusco Ciudad,Cusco,2024-04-13,5,,Bus
V2582,México,,M,Lago Titicaca,Puno,2025-09-24,,1086.26,Bus
V2583,Brasil,,M,Huacachina,Ica,NA,6,1560.15,Avión
V2584,Francia,,,Valle del Colca,Arequipa,,,4991.07,Avión
V2585,México,,M,Lago Titicaca,Puno,NA,12,2586.5,Barco
V2586,Perú,,O,Valle del Colca,Arequipa,2024-08-30,4,,Auto
V2587,Bolivia,28,M,Cusco Ciudad,Cusco,,5,,
V2588,México,72,M,Chan Chan,La Libertad,NA,9,,NA
V2589,Argentina,53,O,Centro Histórico,Lima,,,,NA
V2590,USA,,,Iquitos,Loreto,NA,3,,Bus
V2591,Chile,65,,Iquitos,Loreto,,,2423.3,Auto
V2592,México,38,M,Machu Picchu,Cusco,2025-08-25,,881.39,
V2593,Colombia,,O,Lago Titicaca,Puno,,,553.53,Bus
V2594,USA,17,,Iquitos,Loreto,2024-08-30,2,2214.61,Tren
V2595,Argentina,,O,Valle del Colca,Arequipa,,6,3761.78,Tren
V2596,Colombia,60,M,Lago Titicaca,Puno,2025-07-20,,,Barco
V2597,Perú,57,,Huacachina,Ica,NA,10,3216.59,Auto
V2598,Perú,,M,Huacachina,Ica,,2,3914.78,NA
V2599,Chile,57,,Huacachina,Ica,,,1464.02,NA
V2600,Perú,,O,Cusco Ciudad,Cusco,2024-06-19,,3454.28,Barco
V2601,México,,,Valle del Colca,Arequipa,,12,,Avión
V2602,Alemania,,O,Lago Titicaca,Puno,2025-06-15,,,Avión
V2603,Perú,42,M,Cusco Ciudad,Cusco,,1,,
V2604,Perú,,,Lago Titicaca,Puno,,2,2727.76,
V2605,Argentina,15,,Chan Chan,La Libertad,,10,,
V2606,USA,22,O,Iquitos,Loreto,,,,Avión
V2607,México,,,Huacachina,Ica,NA,,4588.08,Tren
V2608,USA,,,Iquitos,Loreto,2024-04-13,1,,Tren
V2609,Colombia,22,F,Huacachina,Ica,2025-09-09,,3634.9,
V2610,México,,O,Huacachina,Ica,2024-05-22,10,,Auto
V2611,USA,,,Cusco Ciudad,Cusco,NA,,,Bus
V2612,Perú,63,O,Valle del Colca,Arequipa,NA,8,,
V2613,Argentina,22,O,Iquitos,Loreto,NA,,,Auto
V2614,Perú,,M,Machu Picchu,Cusco,NA,,,Bus
V2615,Perú,16,,Valle del Colca,Arequipa,NA,12,494.52,
V2616,Francia,,M,Iquitos,Loreto,2025-05-10,12,,Barco
V2617,México,,M,Chan Chan,La Libertad,NA,,,NA
V2618,Perú,,,Cusco Ciudad,Cusco,NA,8,,Avión
V2619,Chile,,M,Valle del Colca,Arequipa,NA,1,522.9,Auto
V2620,Colombia,,M,Chan Chan,La Libertad,2024-09-15,12,1347.13,Barco
V2621,México,,O,Cusco Ciudad,Cusco,,,,Barco
V2622,Perú,60,O,Centro Histórico,Lima,NA,13,,Tren
V2623,España,,F,Iquitos,Loreto,2024-12-02,4,,Barco
V2624,Perú,,F,Valle del Colca,Arequipa,2024-09-21,9,4257.3,Tren
V2625,Colombia,,O,Lago Titicaca,Puno,NA,,3231.85,NA
V2626,Colombia,,M,Machu Picchu,Cusco,2025-09-16,,364.94,Avión
V2627,Perú,,,Huacachina,Ica,2024-01-18,8,,
V2628,Perú,26,,Valle del Colca,Arequipa,2024-08-10,6,1978.97,
V2629,Brasil,,,Lago Titicaca,Puno,NA,,,Avión
V2630,Perú,71,F,Huacachina,Ica,NA,12,,Auto
V2631,Perú,,F,Cusco Ciudad,Cusco,,,,
V2632,Colombia,19,M,Chan Chan,La Libertad,NA,14,2294.73,Auto
V2633,México,40,F,Iquitos,Loreto,NA,2,1233.69,Barco
V2634,México,,O,Chan Chan,La Libertad,NA,,,
V2635,USA,36,M,Cusco Ciudad,Cusco,NA,12,1487.88,Auto
V2636,Perú,,,Machu Picchu,Cusco,NA,,,NA
V2637,Colombia,,,Iquitos,Loreto,NA,12,,Tren
V2638,Perú,50,F,Valle del Colca,Arequipa,NA,,735.56,
V2639,Perú,,F,Centro Histórico,Lima,NA,,851.67,Auto
V2640,México,,M,Valle del Colca,Arequipa,NA,,4564.83,Tren
V2641,México,,O,Valle del Colca,Arequipa,2024-06-03,,,Barco
V2642,España,51,O,Valle del Colca,Arequipa,2024-02-15,1,,Tren
V2643,Chile,59,,Machu Picchu,Cusco,NA,,2880.52,Barco
V2644,Brasil,31,F,Iquitos,Loreto,,,2952.51,Bus
V2645,España,,F,Chan Chan,La Libertad,NA,,3460.81,NA
V2646,Perú,71,,Iquitos,Loreto,NA,,3355.19,Bus
V2647,Colombia,,O,Valle del Colca,Arequipa,,,917.14,Barco
V2648,Perú,,,Cusco Ciudad,Cusco,NA,,,Avión
V2649,Colombia,,,Iquitos,Loreto,,,,Auto
V2650,Colombia,65,,Valle del Colca,Arequipa,NA,,2059.45,Bus
V2651,Colombia,41,O,Centro Histórico,Lima,NA,,1535.08,Bus
V2652,Chile,31,,Lago Titicaca,Puno,NA,,3296.68,
V2653,México,,M,Machu Picchu,Cusco,,1,,Avión
V2654,Perú,,,Miraflores,Lima,2025-04-20,,934.45,
V2655,Argentina,45,O,Lago Titicaca,Puno,,8,2083.16,Avión
V2656,Colombia,,O,Chan Chan,La Libertad,NA,9,3651.45,
V2657,USA,,O,Machu Picchu,Cusco,,2,,Bus
V2658,México,,F,Lago Titicaca,Puno,,,,Auto
V2659,Colombia,23,F,Chan Chan,La Libertad,NA,,4417.81,Barco
V2660,Colombia,,F,Lago Titicaca,Puno,NA,6,,
V2661,México,,M,Iquitos,Loreto,,1,3530.62,Bus
V2662,México,21,,Lago Titicaca,Puno,NA,,,Auto
V2663,México,,M,Miraflores,Lima,NA,,162.0,
V2664,Perú,,,Cusco Ciudad,Cusco,NA,,,Tren
V2665,México,,M,Lago Titicaca,Puno,NA,13,,Auto
V2666,Perú,,,Huacachina,Ica,,11,,Auto
V2667,Perú,,,Chan Chan,La Libertad,2024-04-04,,,Auto
V2668,Perú,,O,Chan Chan,La Libertad,NA,,,Avión
V2669,Chile,,O,Iquitos,Loreto,,,1558.8,NA
V2670,Perú,27,M,Iquitos,Loreto,2025-09-11,,4945.83,Tren
V2671,Chile,35,,Lago Titicaca,Puno,NA,,,NA
V2672,México,30,M,Miraflores,Lima,NA,14,,Bus
V2673,USA,,M,Valle del Colca,Arequipa,NA,5,3661.55,Auto
V2674,Argentina,,,Huacachina,Ica,2025-03-27,,4161.72,Avión
V2675,Argentina,66,M,Iquitos,Loreto,NA,11,,Barco
V2676,España,,,Iquitos,Loreto,,13,2493.38,Auto
V2677,Argentina,,M,Huacachina,Ica,NA,3,,
V2678,Alemania,,F,Lago Titicaca,Puno,2025-01-05,6,2717.31,Bus
V2679,Argentina,,,Huacachina,Ica,2024-05-21,,,Barco
V2680,USA,43,,Iquitos,Loreto,2024-09-10,6,,NA
V2681,Perú,,M,Lago Titicaca,Puno,NA,2,,Avión
V2682,Perú,70,M,Chan Chan,La Libertad,,,,
V2683,Perú,74,O,Miraflores,Lima,NA,7,4625.59,Barco
V2684,Chile,55,M,Chan Chan,La Libertad,2025-01-24,7,,Bus
V2685,Perú,,F,Valle del Colca,Arequipa,2025-09-15,14,51.67,Auto
V2686,Argentina,40,,Huacachina,Ica,NA,,,Avión
V2687,Argentina,57,,Chan Chan,La Libertad,NA,,499.01,Barco
V2688,Alemania,,M,Centro Histórico,Lima,NA,4,,NA
V2689,Argentina,,O,Chan Chan,La Libertad,,,,Bus
V2690,Bolivia,,F,Chan Chan,La Libertad,,3,3060.97,Tren
V2691,México,58,,Chan Chan,La Libertad,NA,12,,Auto
V2692,Colombia,,F,Chan Chan,La Libertad,,6,,Tren
V2693,Perú,,O,Huacachina,Ica,2024-12-27,13,4191.54,NA
V2694,Perú,,M,Lago Titicaca,Puno,2024-03-07,4,767.74,NA
V2695,México,,M,Chan Chan,La Libertad,2025-07-05,,3304.71,Avión
V2696,Perú,,M,Valle del Colca,Arequipa,NA,6,4933.75,Auto
V2697,Perú,,,Chan Chan,La Libertad,,6,,Avión
V2698,México,,F,Iquitos,Loreto,,,177.0,Auto
V2699,Perú,24,M,Lago Titicaca,Puno,2024-08-21,6,2004.75,Avión
V2700,Perú,,,Centro Histórico,Lima,NA,8,2696.36,Avión
V2701,Perú,,,Cusco Ciudad,Cusco,2024-07-07,,4632.96,Barco
V2702,México,,M,Huacachina,Ica,,,3316.87,
V2703,México,31,,Lago Titicaca,Puno,2024-10-30,,4091.14,NA
V2704,USA,17,,Lago Titicaca,Puno,NA,13,1161.46,
V2705,Perú,67,,Cusco Ciudad,Cusco,NA,,,Auto
V2706,México,,M,Iquitos,Loreto,,1,,
V2707,Perú,,M,Valle del Colca,Arequipa,,9,4294.6,Auto
V2708,México,,,Lago Titicaca,Puno,2024-05-23,6,3638.84,Bus
V2709,Perú,,O,Chan Chan,La Libertad,,,,Avión
V2710,Argentina,,F,Iquitos,Loreto,2024-11-13,1,786.73,Tren
V2711,Colombia,,,Iquitos,Loreto,NA,,,Auto
V2712,Perú,,O,Iquitos,Loreto,NA,,,Avión
V2713,Perú,33,,Lago Titicaca,Puno,,,3104.85,Tren
V2714,Perú,25,O,Cusco Ciudad,Cusco,2024-05-28,12,,Auto
V2715,Perú,,,Cusco Ciudad,Cusco,NA,5,2729.85,Tren
V2716,Alemania,,,Iquitos,Loreto,NA,,,Bus
V2717,Brasil,,,Chan Chan,La Libertad,2025-01-24,5,,Bus
V2718,México,,F,Miraflores,Lima,,,,Tren
V2719,Colombia,,F,Cusco Ciudad,Cusco,2025-01-04,8,4724.21,Auto
V2720,Chile,,,Machu Picchu,Cusco,NA,,,Auto
V2721,Ecuador,29,O,Huacachina,Ica,NA,9,2955.14,Tren
V2722,Argentina,,F,Valle del Colca,Arequipa,NA,8,2368.45,
V2723,Alemania,74,O,Huacachina,Ica,NA,,1064.76,Barco
V2724,España,,F,Huacachina,Ica,,,,NA
V2725,Argentina,68,,Cusco Ciudad,Cusco,NA,11,,Barco
V2726,Colombia,,O,Lago Titicaca,Puno,NA,,,Tren
V2727,USA,27,,Chan Chan,La Libertad,2024-01-29,,,
V2728,USA,20,F,Miraflores,Lima,2025-02-14,,2459.09,Bus
V2729,México,,F,Miraflores,Lima,2024-03-06,13,4372.55,Bus
V2730,Chile,,O,Valle del Colca,Arequipa,NA,,,Auto
V2731,USA,,O,Centro Histórico,Lima,2024-01-29,6,4178.48,
V2732,Perú,15,O,Chan Chan,La Libertad,2024-11-22,,,Bus
V2733,Ecuador,,,Iquitos,Loreto,2025-08-04,7,4065.0,Auto
V2734,Colombia,65,,Lago Titicaca,Puno,,10,4206.41,Bus
V2735,Perú,,,Iquitos,Loreto,NA,10,847.76,Tren
V2736,México,72,M,Machu Picchu,Cusco,2024-11-06,13,,Avión
V2737,México,,F,Lago Titicaca,Puno,,10,2663.46,Bus
V2738,USA,,M,Huacachina,Ica,2025-12-26,10,1739.31,NA
V2739,Bolivia,75,M,Huacachina,Ica,NA,,,Barco
V2740,España,,M,Huacachina,Ica,NA,7,,Bus
V2741,Perú,,,Valle del Colca,Arequipa,,,,NA
V2742,Perú,43,,Huacachina,Ica,2024-02-20,,4956.39,
V2743,Argentina,,,Centro Histórico,Lima,2025-01-17,7,,NA
V2744,Argentina,,M,Lago Titicaca,Puno,NA,,,Tren
V2745,Perú,34,,Chan Chan,La Libertad,,,,Auto
V2746,Perú,,M,Huacachina,Ica,NA,9,110.42,Tren
V2747,Brasil,,O,Centro Histórico,Lima,2024-01-24,14,,Barco
V2748,Perú,,,Centro Histórico,Lima,2025-10-22,2,,Bus
V2749,Chile,,,Cusco Ciudad,Cusco,NA,12,4914.63,Barco
V2750,Perú,61,O,Iquitos,Loreto,NA,7,,Barco
V2751,Brasil,61,M,Chan Chan,La Libertad,NA,,1135.87,Tren
V2752,Colombia,49,M,Valle del Colca,Arequipa,2024-05-24,,,Auto
V2753,Perú,,F,Centro Histórico,Lima,2024-07-07,7,4921.99,Avión
V2754,México,,F,Huacachina,Ica,2024-02-16,,2178.96,Bus
V2755,Bolivia,,F,Huacachina,Ica,,8,,Tren
V2756,México,,,Chan Chan,La Libertad,,,602.41,Tren
V2757,Perú,,O,Chan Chan,La Libertad,,,,Barco
V2758,Argentina,18,F,Cusco Ciudad,Cusco,NA,,3735.34,NA
V2759,USA,,,Iquitos,Loreto,,8,,Avión
V2760,Colombia,,,Valle del Colca,Arequipa,,,3957.39,NA
V2761,Perú,,O,Centro Histórico,Lima,,13,2473.09,Avión
V2762,Colombia,,,Iquitos,Loreto,,,,Tren
V2763,México,,F,Cusco Ciudad,Cusco,2025-03-06,,4730.69,
V2764,Perú,51,,Miraflores,Lima,2025-03-09,3,,NA
V2765,Brasil,,M,Centro Histórico,Lima,2025-12-09,13,,NA
V2766,Perú,,,Chan Chan,La Libertad,2025-11-11,,3210.53,Bus
V2766,Perú,,,Chan Chan,La Libertad,2025-11-11,,3210.53,Bus
V2767,Perú,58,,Cusco Ciudad,Cusco,,8,1480.72,Auto
V2768,Chile,,F,Iquitos,Loreto,,3,4261.8,Tren
V2769,Chile,,F,Huacachina,Ica,2025-03-16,9,415.81,Bus
V2770,Perú,56,,Iquitos,Loreto,,2,,Bus
V2771,Colombia,56,F,Chan Chan,La Libertad,,,812.11,Barco
V2772,México,32,M,Chan Chan,La Libertad,NA,10,3964.2,Auto
V2773,Ecuador,,O,Valle del Colca,Arequipa,,,2972.97,Bus
V2774,Perú,,F,Huacachina,Ica,,6,,Tren
V2775,Perú,,,Cusco Ciudad,Cusco,2024-10-03,1,,Avión
V2776,Perú,45,,Huacachina,Ica,,,,Barco
V2777,Perú,20,,Huacachina,Ica,2025-09-06,3,,Avión
V2778,Argentina,,,Iquitos,Loreto,2024-08-15,14,100.54,Avión
