id_visitante,pais_origen,edad,genero,destino,region,fecha_visita,dias_estadia,gasto_total,medio_transporte
V2402,México,,,Machu Picchu,Cusco,,,2856.29,Tren
V2403,Perú,,M,Lago Titicaca,Puno,,4,1790.14,Tren
V2404,Chile,,,Lago Titicaca,Puno,,6,,Tren
V2405,México,,M,Machu Picchu,Cusco,2025-05-16,,4847.25,Bus
V2406,Brasil,36,,Miraflores,Lima,,8,,Tren
V2407,Perú,,F,Lago Titicaca,Puno,NA,3,4203.63,Bus
V2408,Colombia,,,Valle del Colca,Arequipa,2025-11-23,,,Auto
V2409,Perú,,M,Lago Titicaca,Puno,,,1027.45,Barco
V2410,Bolivia,,,Chan Chan,La Libertad,NA,,861.34,Tren
V2411,Colombia,,,Miraflores,Lima,,11,,Barco
V2412,Perú,19,M,Centro Histórico,Lima,2025-02-20,,,Tren
V2413,México,63,,Machu Picchu,Cusco,,11,,Avión
V2414,Argentina,,O,Lago Titicaca,Puno,NA,13,,Bus
V2415,Perú,,M,Iquitos,Loreto,2025-03-20,,,Bus
V2416,Perú,,,Valle del Colca,Arequipa,NA,,510.68,NA
V2417,Argentina,,M,Cusco Ciudad,Cusco,2024-11-29,,,Avión
V2418,México,,O,Chan Chan,La Libertad,NA,,2008.59,Bus
V2419,México,54,O,Lago Titicaca,Puno,2025-02-19,12,,Auto
V2420,México,23,F,Cusco Ciudad,Cusco,NA,2,,Barco
V2421,Colombia,51,F,Huacachina,Ica,,14,,NA
V2422,Argentina,22,M,Centro Histórico,Lima,NA,5,,Barco
V2423,Alemania,,O,Valle del Colca,Arequipa,,12,2090.65,Auto
V2424,USA,,,Iquitos,Loreto,2024-08-22,,3852.81,
V2425,Perú,,M,Lago Titicaca,Puno,NA,,918.27,
V2426,Bolivia,19,F,Miraflores,Lima,,4,,
V2427,Argentina,55,O,Lago Titicaca,Puno,,9,,NA
V2428,Ecuador,54,F,Chan Chan,La Libertad,2024-09-02,,,Avión
V2429,Bolivia,,,Centro Histórico,Lima,2025-06-30,10,,Avión
V2430,Perú,,M,Iquitos,Loreto,,10,,NA
V2431,Chile,,,Miraflores,Lima,NA,,,Tren
V2432,USA,,F,Lago Titicaca,Puno,NA,,,Auto
V2433,Perú,,O,Cusco Ciudad,Cusco,NA,,927.92,Tren
V2434,Perú,,M,Lago Titicaca,Puno,2024-09-30,12,,Avión
V2435,Argentina,66,O,Chan Chan,La Libertad,NA,4,,Avión
V2436,Perú,40,M,Iquitos,Loreto,2025-02-13,,,Auto
V2437,Colombia,29,,Lago Titicaca,Puno,2024-09-25,13,,Bus
V2438,Perú,18,O,Centro Histórico,Lima,NA,11,,NA
V2439,Argentina,,M,Centro Histórico,Lima,2024-09-10,,1506.58,Barco
V2440,Colombia,42,F,Valle del Colca,Arequipa,,4,,
V2441,Perú,,,Iquitos,Loreto,,,,Bus
V2442,México,,O,Iquitos,Loreto,2024-03-02,,,NA
V2443,Perú,,O,Centro Histórico,Lima,,6,,NA
V2444,Perú,53,O,Iquitos,Loreto,2024-06-27,10,,Tren
V2445,Perú,,O,Miraflores,Lima,2025-11-22,7,1069.17,Auto
V2446,Perú,,M,Iquitos,Loreto,2025-06-05,,,Bus
V2447,México,,F,Cusco Ciudad,Cusco,,4,3342.62,NA
V2448,México,,,Lago Titicaca,Puno,,,563.3,Tren
V2449,México,,F,Machu Picchu,Cusco,NA,1,168.76,
V2450,Perú,24,M,Iquitos,Loreto,,5,,Avión
V2451,Perú,64,,Miraflores,Lima,2025-04-01,2,,Tren
V2452,Alemania,,F,Machu Picchu,Cusco,,,,Barco
V2453,Perú,,,Huacachina,Ica,2024-04-26,,551.78,Barco
V2454,Perú,53,F,Iquitos,Loreto,2024-12-05,,,Bus
V2455,México,,,Lago Titicaca,Puno,NA,,3667.46,Avión
V2456,Perú,,,Chan Chan,La Libertad,,,4304.58,Tren
V2457,México,73,M,Cusco Ciudad,Cusco,2025-03-04,,,
V2458,Perú,,M,Machu Picchu,Cusco,,,,NA
V2459,USA,36,,Valle del Colca,Arequipa,NA,,1561.09,Barco
V2460,Brasil,,,Huacachina,Ica,,8,,Bus
V2461,Bolivia,42,,Lago Titicaca,Puno,NA,8,,
V2462,Ecuador,21,F,Centro Histórico,Lima,,7,,Bus
V2463,Perú,,F,Valle del Colca,Arequipa,,7,2451.77,Avión
V2464,Ecuador,,M,Chan Chan,La Libertad,,,713.27,
V2465,Perú,72,F,Centro Histórico,Lima,,14,1728.0,Tren
V2466,Perú,,,Cusco Ciudad,Cusco,NA,8,4074.41,Barco
V2467,México,,F,Centro Histórico,Lima,2025-07-01,,2399.88,
V2468,Perú,,,Lago Titicaca,Puno,NA,9,335.24,Auto
V2469,Perú,,,Chan Chan,La Libertad,2025-07-14,5,,Avión
V2470,Colombia,66,M,Chan Chan,La Libertad,2024-02-20,,279.22,Tren
V2471,USA,,,Chan Chan,La Libertad,NA,,,Avión
V2472,Colombia,,,Valle del Colca,Arequipa,,,,Tren
V2473,USA,,M,Chan Chan,La Libertad,NA,5,,Bus
V2474,Colombia,,,Cusco Ciudad,Cusco,NA,,,Bus
V2475,México,,,Huacachina,Ica,2024-07-12,12,4854.79,Auto
V2476,Colombia,,M,Lago Titicaca,Puno,2024-04-18,13,1399.53,Tren
V2477,México,,,Machu Picchu,Cusco,2024-02-10,,,Avión
V2478,Perú,,,Huacachina,Ica,2025-07-02,,698.9,
V2479,Perú,,,Centro Histórico,Lima,2025-09-17,,2947.79,Bus
V2480,Perú,19,M,Miraflores,Lima,2024-11-12,11,,Auto
V2481,Colombia,,O,Iquitos,Loreto,NA,,2871.44,Tren
V2482,México,,,Lago Titicaca,Puno,,3,,Avión
V2483,Francia,72,O,Valle del Colca,Arequipa,NA,4,,NA
V2484,Ecuador,,M,Lago Titicaca,Puno,,12,4947.01,Tren
V2485,Brasil,,O,Centro Histórico,Lima,,,,NA
V2486,Alemania,,,Miraflores,Lima,,12,3544.01,NA
V2487,Chile,27,M,Lago Titicaca,Puno,NA,,,Barco
V2488,Colombia,40,M,Valle del Colca,Arequipa,NA,8,,NA
V2489,Colombia,40,,Valle del Colca,Arequipa,NA,,,
V2490,Perú,,,Lago Titicaca,Puno,,,644.16,Bus
V2491,Perú,,,Iquitos,Loreto,NA,,1485.44,Avión
V2492,Perú,21,O,Miraflores,Lima,NA,12,,Tren
V2493,Perú,,,Valle del Colca,Arequipa,2025-04-09,9,4845.94,
V2494,Argentina,53,F,Chan Chan,La Libertad,,,4864.96,Auto
V2495,Colombia,,F,Machu Picchu,Cusco,,9,,
V2496,Perú,15,,Chan Chan,La Libertad,NA,6,,Bus
V2497,Perú,,,Valle del Colca,Arequipa,,7,,
V2498,México,,,Iquitos,Loreto,,,4367.95,Avión
V2499,Argentina,,F,Huacachina,Ica,NA,13,2464.03,Avión
V2500,Argentina,50,,Huacachina,Ica,NA,,,Bus
V2501,Chile,33,,Miraflores,Lima,2024-01-18,8,4006.66,Auto
V2502,Perú,36,O,Miraflores,Lima,NA,,,Auto
V2503,Colombia,50,,Huacachina,Ica,,,3590.81,NA
V2504,México,32,O,Huacachina,Ica,2025-11-14,4,3792.2,Avión
V2505,México,,F,Cusco Ciudad,Cusco,,,4149.14,Bus
V2506,USA,,M,Centro Histórico,Lima,,6,,NA
V2507,Perú,,F,Valle del Colca,Arequipa,NA,,,Tren
V2508,México,28,,Iquitos,Loreto,,,1332.35,Barco
V2509,Ecuador,,M,Valle del Colca,Arequipa,,,3086.3,Barco
V2510,Perú,,,Cusco Ciudad,Cusco,2024-08-03,,,Tren
V2511,Perú,,,Huacachina,Ica,NA,1,,Bus
V2512,Perú,21,,Centro Histórico,Lima,,11,,NA
V2513,México,,O,Huacachina,Ica,NA,10,4725.42,NA
V2514,México,,,Lago Titicaca,Puno,NA,11,1930.93,Tren
V2515,Brasil,,M,Valle del Colca,Arequipa,2024-12-08,2,1831.63,Barco
V2516,México,,M,Chan Chan,La Libertad,,1,1136.66,
V2517,México,,O,Chan Chan,La Libertad,,,,
V2518,Colombia,62,O,Huacachina,Ica,2024-05-14,,721.12,
V2519,Brasil,,M,Machu Picchu,Cusco,,,,Auto
V2520,Colombia,,M,Iquitos,Loreto,NA,14,,Auto
V2521,Argentina,,O,Chan Chan,La Libertad,,12,4385.1,Bus
V2522,Perú,30,,Huacachina,Ica,NA,,3506.67,Auto
V2523,México,,O,Centro Histórico,Lima,,9,,
V2524,México,,,Valle del Colca,Arequipa,NA,,,Auto
V2525,Perú,,,Machu Picchu,Cusco,,,1732.09,
V2526,Perú,36,O,Lago Titicaca,Puno,2024-11-19,,4757.51,Tren
V2527,USA,30,O,Valle del Colca,Arequipa,,12,,Tren
V2528,Perú,,F,Lago Titicaca,Puno,NA,,,
V2529,Perú,,,Valle del Colca,Arequipa,,1,,Auto
V2530,México,,,Chan Chan,La Libertad,,,2060.6,Avión
V2531,México,,F,Miraflores,Lima,NA,,,Tren
V2532,Perú,,M,Iquitos,Loreto,NA,9,1522.1,Auto
V2533,México,,,Lago Titicaca,Puno,2025-01-29,3,,Tren
V2534,Brasil,,M,Lago Titicaca,Puno,2024-12-31,,,
V2535,Perú,73,,Machu Picchu,Cusco,,9,,
V2536,Perú,68,O,Huacachina,Ica,NA,11,,Auto
V2537,Argentina,,F,Lago Titicaca,Puno,2025-03-31,,,Tren
V2538,Perú,61,,Valle del Colca,Arequipa,2025-09-17,,,Avión
V2539,México,,F,Machu Picchu,Cusco,,8,,Tren
V2540,Alemania,64,,Machu Picchu,Cusco,,,,Avión
V2541,Alemania,,,Cusco Ciudad,Cusco,2025-07-26,7,,Auto
V2542,México,,O,Centro Histórico,Lima,2024-05-12,5,1876.05,Barco
V2543,Perú,,,Machu Picchu,Cusco,NA,9,,NA
V2544,Ecuador,,F,Iquitos,Loreto,,,,NA
V2545,Perú,,M,Centro Histórico,Lima,,,,Avión
V2546,Colombia,28,M,Cusco Ciudad,Cusco,NA,,477.06,Barco
V2547,México,,F,Miraflores,Lima,NA,,,
V2548,Ecuador,,F,Valle del Colca,Arequipa,2025-05-06,9,,
V2549,Perú,,O,Chan Chan,La Libertad,NA,,,Barco
V2550,Perú,,M,Centro Histórico,Lima,NA,12,1766.68,
V2551,Perú,,O,Valle del Colca,Arequipa,NA,12,,Avión
V2552,Argentina,,,Cusco Ciudad,Cusco,NA,11,561.26,Tren
V2553,Colombia,50,,Miraflores,Lima,NA,1,3587.62,Bus
V2554,Perú,,,Iquitos,Loreto,,6,,NA
V2555,Argentina,,,Miraflores,Lima,2024-02-23,4,2957.32,
V2556,Perú,,,Huacachina,Ica,NA,,2123.92,Tren
V2557,Chile,41,,Lago Titicaca,Puno,,8,,Auto
V2558,Perú,,,Chan Chan,La Libertad,,2,2703.12,Bus
V2559,Chile,,,Miraflores,Lima,,2,,Avión
V2560,Bolivia,62,M,Cusco Ciudad,Cusco,2024-06-01,,4280.68,Auto
V2561,Argentina,,,Huacachina,Ica,,7,3064.67,
V2562,México,71,,Cusco Ciudad,Cusco,2024-04-29,12,,Auto
V2563,Francia,75,M,Cusco Ciudad,Cusco,2024-09-21,,,Tren
V2564,Colombia,75,O,Lago Titicaca,Puno,NA,7,,Bus
V2565,Bolivia,39,O,Cusco Ciudad,Cusco,NA,14,870.35,
V2566,Argentina,,O,Centro Histórico,Lima,2024-07-13,8,,Bus
V2567,Colombia,,,Centro Histórico,Lima,2024-12-30,,2829.75,Tren
V2568,Perú,,,Iquitos,Loreto,NA,12,,NA
V2569,Brasil,63,M,Iquitos,Loreto,,12,,Auto
V2570,Argentina,,,Huacachina,Ica,,,,Auto
V2571,Ecuador,,,Lago Titicaca,Puno,NA,6,,
V2572,Perú,,O,Chan Chan,La Libertad,,12,2900.51,NA
V2573,Perú,53,M,Valle del Colca,Arequipa,NA,2,,Barco
V2574,Perú,,,Valle del Colca,Arequipa,,,3624.2,Tren
V2575,Chile,,,Chan Chan,La Libertad,,,3458.87,NA
V2576,Perú,,M,Iquitos,Loreto,,6,180.83,Tren
V2577,Perú,,M,Chan Chan,La Libertad,2024-09-21,,,Avión
V2578,Argentina,29,,Chan Chan,La Libertad,2024-10-08,,,Bus
V2579,México,,F,Huacachina,Ica,,,2778.9,Tren
V2580,México,,,Valle del Colca,Arequipa,NA,,,Avión
V2581,Argentina,15,O,Iquitos,Loreto,2024-06-14,3,,Auto
V2582,Perú,,M,Lago Titicaca,Puno,NA,2,,NA
V2583,México,,,Lago Titicaca,Puno,NA,,329.62,Avión
V2584,México,49,,Valle del Colca,Arequipa,NA,,,Bus
V2585,Perú,,,Valle del Colca,Arequipa,2025-05-27,1,,Barco
V2586,Perú,,,Cusco Ciudad,Cusco,,10,2138.99,NA
V2587,Brasil,73,F,Valle del Colca,Arequipa,,,2167.96,Bus
V2588,Argentina,,,Valle del Colca,Arequipa,,,,Bus
V2589,Chile,,F,Huacachina,Ica,,,,Avión
V2590,Perú,,,Huacachina,Ica,,,,Barco
V2591,Colombia,,M,Lago Titicaca,Puno,,,,NA
V2592,Colombia,,O,Centro Histórico,Lima,NA,12,4528.72,Bus
V2593,USA,,F,Lago Titicaca,Puno,NA,,3468.81,
V2594,México,58,M,Valle del Colca,Arequipa,2025-02-07,,4990.07,Barco
V2595,USA,,M,Iquitos,Loreto,2025-11-28,10,3867.16,Avión
V2596,Brasil,,M,Chan Chan,La Libertad,NA,,2074.0,Tren
V2597,USA,,,Centro Histórico,Lima,2024-10-02,7,1391.78,Bus
V2598,Ecuador,,M,Valle del Colca,Arequipa,2024-05-02,,,
V2599,México,,,Huacachina,Ica,,10,,
V2600,Perú,15,F,Lago Titicaca,Puno,,,2025.71,
V2601,USA,25,M,Valle del Colca,Arequipa,NA,,,NA
V2602,Perú,,,Valle del Colca,Arequipa,,3,1610.43,NA
V2603,Colombia,,,Centro Histórico,Lima,2024-07-04,6,2424.02,Tren
V2604,México,,O,Valle del Colca,Arequipa,,,,NA
V2605,Argentina,67,O,Valle del Colca,Arequipa,,6,,Bus
V2606,Argentina,60,F,Lago Titicaca,Puno,2024-10-08,2,,Avión
V2607,USA,,O,Lago Titicaca,Puno,NA,5,,Auto
V2608,Brasil,,F,Chan Chan,La Libertad,2024-04-10,,3734.4,Barco
V2609,México,,,Lago Titicaca,Puno,2024-09-24,5,508.02,Auto
V2610,México,,,Lago Titicaca,Puno,2025-05-27,11,,NA
V2611,México,,,Valle del Colca,Arequipa,NA,,304.32,Auto
V2612,Colombia,,O,Centro Histórico,Lima,,11,,NA
V2613,México,57,O,Valle del Colca,Arequipa,2024-06-13,,,
V2614,Perú,,F,Lago Titicaca,Puno,2025-01-16,,,Bus
V2615,Perú,27,,Valle del Colca,Arequipa,2025-10-16,7,998.6,Auto
V2616,Argentina,58,M,Chan Chan,La Libertad,NA,,936.21,NA
V2617,Perú,,F,Iquitos,Loreto,,4,,Bus
V2618,Bolivia,,F,Huacachina,Ica,2025-05-30,,,Avión
V2619,Colombia,,M,Huacachina,Ica,,11,,Barco
V2620,USA,,F,Centro Histórico,Lima,2024-08-23,,3434.53,NA
V2621,México,,,Iquitos,Loreto,,,,
V2622,México,,M,Chan Chan,La Libertad,2025-07-18,13,,Bus
V2623,Chile,56,F,Huacachina,Ica,2025-03-03,12,3401.98,NA
V2624,México,,,Huacachina,Ica,2025-04-25,2,138.9,Avión
V2625,Perú,,,Iquitos,Loreto,NA,,,Avión
V2626,Bolivia,71,,Machu Picchu,Cusco,NA,13,,Avión
V2627,México,,,Iquitos,Loreto,NA,,,NA
V2628,Francia,,,Iquitos,Loreto,,2,4787.1,NA
V2629,México,41,O,Centro Histórico,Lima,,,231.13,Avión
V2630,Perú,67,M,Chan Chan,La Libertad,2024-07-19,7,3389.73,Avión
V2631,Ecuador,30,,Huacachina,Ica,2025-10-11,4,,Tren
V2632,Argentina,,F,Centro Histórico,Lima,2024-10-29,,4120.34,Bus
V2633,Perú,,,Centro Histórico,Lima,2024-10-07,,1238.97,Auto
V2634,Brasil,,,Valle del Colca,Arequipa,2024-12-01,,2815.71,Bus
V2635,Argentina,,,Lago Titicaca,Puno,2024-06-09,7,,NA
V2636,Brasil,24,M,Chan Chan,La Libertad,2024-05-03,3,2516.4,Barco
V2637,Perú,50,F,Iquitos,Loreto,,,,
V2638,Perú,,,Lago Titicaca,Puno,,,2487.83,Barco
V2639,México,,M,Cusco Ciudad,Cusco,,3,3058.98,Bus
V2640,Colombia,,,Centro Histórico,Lima,,,4312.61,NA
V2641,Alemania,,M,Huacachina,Ica,2025-09-11,,3439.38,Auto
V2642,Colombia,,O,Valle del Colca,Arequipa,2025-05-04,,,Avión
V2643,México,,F,Lago Titicaca,Puno,2024-01-14,12,,Avión
V2644,Colombia,,O,Centro Histórico,Lima,NA,8,,NA
V2645,México,48,,Lago Titicaca,Puno,NA,,,NA
V2646,México,,,Valle del Colca,Arequipa,2025-12-26,13,,Barco
V2647,Perú,,,Lago Titicaca,Puno,,2,3026.31,Auto
V2648,Perú,,,Centro Histórico,Lima,2024-08-16,,,Auto
V2649,Perú,67,O,Chan Chan,La Libertad,2024-06-17,14,745.67,Auto
V2650,Colombia,,M,Huacachina,Ica,,,,Avión
V2651,Colombia,,,Iquitos,Loreto,2024-04-12,,1138.89,Tren
V2652,USA,39,,Iquitos,Loreto,,11,,Barco
V2653,México,,,Chan Chan,La Libertad,2024-09-17,5,,
V2654,Argentina,58,,Valle del Colca,Arequipa,NA,,550.03,Barco
V2655,USA,,M,Miraflores,Lima,NA,,,Bus
V2656,Argentina,22,F,Huacachina,Ica,NA,,798.85,Avión
V2657,Colombia,,M,Chan Chan,La Libertad,,,1888.41,Barco
V2658,Brasil,,,Iquitos,Loreto,NA,5,,NA
V2659,Argentina,70,F,Valle del Colca,Arequipa,,,,Tren
V2660,Perú,48,O,Iquitos,Loreto,,8,966.84,Avión
V2661,Francia,,M,Valle del Colca,Arequipa,2024-04-13,,,Avión
V2662,Chile,24,,Valle del Colca,Arequipa,2025-07-10,3,,Barco
V2663,Perú,,,Lago Titicaca,Puno,,7,107.94,Barco
V2664,Perú,21,M,Huacachina,Ica,,,,Tren
V2665,Ecuador,,F,Iquitos,Loreto,NA,2,129.35,Avión
V2666,Perú,,O,Huacachina,Ica,NA,7,3163.4,Avión
V2667,Perú,,,Iquitos,Loreto,2024-03-14,7,,Tren
V2668,Perú,,O,Huacachina,Ica,2024-08-29,,,Avión
V2669,Francia,75,O,Valle del Colca,Arequipa,NA,10,660.02,
V2670,Perú,16,,Huacachina,Ica,NA,,1149.2,Barco
V2671,Francia,,F,Miraflores,Lima,NA,2,4393.29,
V2672,Perú,,M,Iquitos,Loreto,NA,9,,Avión
V2673,Perú,,M,Miraflores,Lima,2024-12-17,,,Tren
V2674,Perú,51,,Machu Picchu,Cusco,2024-05-18,,,Barco
V2675,USA,,M,Huacachina,Ica,2024-11-14,3,,Tren
V2676,Chile,,M,Valle del Colca,Arequipa,,2,403.57,Barco
V2677,USA,41,O,Huacachina,Ica,NA,2,,Avión
V2678,Colombia,45,F,Iquitos,Loreto,,,,Avión
V2679,Perú,,,Huacachina,Ica,2025-05-03,,104.02,Barco
V2680,Perú,57,,Iquitos,Loreto,,2,,Auto
V2681,USA,34,F,Iquitos,Loreto,2025-06-15,,1075.85,
V2682,México,,,Huacachina,Ica,NA,,972.18,
V2683,Chile,,F,Machu Picchu,Cusco,NA,,,Barco
V2684,Colombia,51,,Lago Titicaca,Puno,,,,Bus
V2685,Argentina,,F,Cusco Ciudad,Cusco,,,3747.06,Auto
V2686,Chile,,M,Chan Chan,La Libertad,NA,7,,
V2687,Perú,70,,Miraflores,Lima,,6,1111.54,Bus
V2688,Chile,,,Miraflores,Lima,,,,NA
V2689,Perú,64,M,Machu Picchu,Cusco,,,540.23,Barco
V2690,Bolivia,71,M,Huacachina,Ica,NA,,195.72,Tren
V2691,Colombia,,M,Huacachina,Ica,2024-12-26,,2470.95,NA
V2692,Colombia,,O,Huacachina,Ica,2024-09-09,,3028.73,
V2693,Brasil,,,Chan Chan,La Libertad,NA,,2889.92,Barco
V2694,México,,F,Valle del Colca,Arequipa,NA,,,
V2695,México,66,F,Lago Titicaca,Puno,NA,,2676.67,Barco
V2696,Perú,,,Chan Chan,La Libertad,2024-02-01,13,796.07,Bus
V2697,Colombia,,F,Centro Histórico,Lima,,,,Tren
V2698,Alemania,,O,Valle del Colca,Arequipa,2024-09-15,,,Bus
V2699,Chile,,O,Valle del Colca,Arequipa,NA,,,Tren
V2700,Perú,,,Valle del Colca,Arequipa,2024-04-20,,,NA
V2701,USA,18,,Valle del Colca,Arequipa,,7,3169.51,Avión
V2702,México,,,Machu Picchu,Cusco,NA,1,4001.37,Auto
V2703,Bolivia,26,O,Huacachina,Ica,NA,,2728.18,Bus
V2704,Brasil,16,,Centro Histórico,Lima,2024-12-28,,3287.55,Bus
V2705,Perú,20,F,Lago Titicaca,Puno,,,,Tren
V2706,México,,,Valle del Colca,Arequipa,2025-05-15,14,4522.18,Avión
V2707,Perú,56,,Valle del Colca,Arequipa,NA,,405.41,Bus
V2708,México,,,Chan Chan,La Libertad,NA,2,2029.12,Avión
V2709,México,,,Chan Chan,La Libertad,NA,,,Avión
V2710,Perú,54,M,Huacachina,Ica,NA,,,
V2711,Chile,45,M,Valle del Colca,Arequipa,,,2771.31,NA
V2712,Colombia,,F,Cusco Ciudad,Cusco,NA,11,395.6,Tren
V2713,Colombia,72,M,Chan Chan,La Libertad,,14,,Bus
V2714,Perú,,O,Huacachina,Ica,2024-10-05,6,,Bus
V2715,Ecuador,65,,Chan Chan,La Libertad,NA,1,2697.21,Barco
V2716,Ecuador,,O,Valle del Colca,Arequipa,2025-08-23,12,,Barco
V2717,Perú,,,Iquitos,Loreto,NA,10,2963.2,
V2718,México,,,Lago Titicaca,Puno,,,,NA
V2719,Perú,,,Lago Titicaca,Puno,NA,,1120.23,Barco
V2720,Argentina,,M,Valle del Colca,Arequipa,NA,,1462.63,Tren
V2721,Colombia,19,M,Valle del Colca,Arequipa,,,1485.66,NA
V2722,México,,F,Cusco Ciudad,Cusco,NA,8,,NA
V2723,Brasil,,,Centro Histórico,Lima,NA,,4321.69,Bus
V2724,USA,,F,Lago Titicaca,Puno,NA,,,Bus
V2725,Perú,,M,Iquitos,Loreto,NA,,,Auto
V2726,Colombia,,,Centro Histórico,Lima,NA,,,Auto
V2727,Ecuador,,M,Valle del Colca,Arequipa,2025-04-12,12,,Auto
V2728,Perú,17,O,Lago Titicaca,Puno,,6,4700.44,Avión
V2729,Colombia,,,Huacachina,Ica,,5,1750.54,Tren
V2730,Colombia,,,Chan Chan,La Libertad,NA,,4027.76,Bus
V2731,Colombia,,,Iquitos,Loreto,2024-05-09,9,,Auto
V2732,USA,,,Lago Titicaca,Puno,,,1335.87,NA
V2733,Ecuador,,F,Valle del Colca,Arequipa,NA,11,,Avión
V2734,Colombia,39,O,Valle del Colca,Arequipa,2024-10-17,,3971.64,Auto
V2735,Argentina,,F,Iquitos,Loreto,NA,12,889.04,NA
V2736,Perú,25,,Valle del Colca,Arequipa,2024-05-13,8,2923.06,NA
V2737,Perú,,,Chan Chan,La Libertad,,11,2310.16,Avión
V2738,Chile,46,,Iquitos,Loreto,,,1785.54,Auto
V2739,México,,M,Valle del Colca,Arequipa,2024-04-22,14,1471.42,Auto
V2740,Perú,,,Iquitos,Loreto,2025-01-22,,,Bus
V2741,México,,M,Huacachina,Ica,2024-12-09,,1635.72,Tren
V2742,Perú,,M,Iquitos,Loreto,2025-12-03,12,2487.64,Tren
V2743,Perú,15,,Iquitos,Loreto,NA,11,2860.68,Bus
V2744,México,,O,Machu Picchu,Cusco,,7,,Tren
V2745,Argentina,,F,Huacachina,Ica,NA,,,Auto
V2746,USA,,F,Machu Picchu,Cusco,2024-10-05,,3725.0,Auto
V2747,Chile,,O,Valle del Colca,Arequipa,NA,,2240.18,Auto
V2748,México,26,O,Iquitos,Loreto,,7,,Barco
V2749,Chile,,,Miraflores,Lima,2024-05-24,,1660.45,Barco
V2750,Perú,34,,Valle del Colca,Arequipa,2024-08-21,10,1093.3,Avión
V2751,Ecuador,,M,Iquitos,Loreto,2025-04-16,5,4896.02,Tren
V2752,Francia,,,Machu Picchu,Cusco,,10,2590.0,Auto
V2753,Colombia,,O,Lago Titicaca,Puno,2025-07-30,,,Bus
V2754,México,,F,Miraflores,Lima,2024-03-31,,,
V2755,México,,,Centro Histórico,Lima,NA,,,
V2756,Colombia,46,M,Chan Chan,La Libertad,2025-12-29,2,,NA
V2757,Perú,,M,Chan Chan,La Libertad,2025-10-10,13,2341.89,Auto
V2758,Perú,,M,Machu Picchu,Cusco,2025-10-17,,565.07,NA
V2759,México,,O,Iquitos,Loreto,2024-09-18,,,Avión
V2760,Alemania,,,Lago Titicaca,Puno,NA,3,552.03,Bus
V2761,México,,F,Cusco Ciudad,Cusco,NA,1,1958.5,Avión
V2762,USA,,,Valle del Colca,Arequipa,,,3794.03,NA
V2763,Perú,,O,Valle del Colca,Arequipa,2024-11-06,9,,Barco
V2764,Argentina,71,M,Huacachina,Ica,NA,8,,
V2765,Perú,45,M,Cusco Ciudad,Cusco,NA,14,,Auto
V2766,Colombia,,M,Iquitos,Loreto,,2,,
V2767,Perú,16,F,Chan Chan,La Libertad,NA,11,,Avión
V2768,Perú,49,F,Miraflores,Lima,NA,,2115.6,Bus
V2769,Perú,19,M,Lago Titicaca,Puno,,,,
V2770,Perú,,M,Miraflores,Lima,2024-05-02,,228.16,Barco
V2771,Alemania,,,Huacachina,Ica,NA,2,4028.6,
V2772,Colombia,,M,Huacachina,Ica,,9,,Auto
V2773,México,,M,Valle del Colca,Arequipa,2025-04-30,,4890.79,Tren
V2774,Perú,18,M,Valle del Colca,Arequipa,2025-10-20,10,1894.66,
V2775,Argentina,,O,Iquitos,Loreto,,,,
V2776,Ecuador,,O,Chan Chan,La Libertad,NA,,,Auto
V2777,Perú,,,Lago Titicaca,Puno,NA,12,,Avión
V2778,Perú,38,,Centro Histórico,Lima,2025-04-09,14,,Tren
V2779,USA,57,M,Cusco Ciudad,Cusco,NA,13,102.02,
V2780,México,53,O,Huacachina,Ica,2025-10-11,3,,Barco
V2781,Perú,75,F,Lago Titicaca,Puno,,,,Barco
V2782,Brasil,,,Chan Chan,La Libertad,2024-05-09,,3112.55,Auto
V2783,México,,,Valle del Colca,Arequipa,NA,,,
V2784,Perú,20,M,Machu Picchu,Cusco,2025-10-25,,,Tren
V2785,Brasil,,M,Centro Histórico,Lima,NA,8,,Auto
V2786,USA,,O,Valle del Colca,Arequipa,NA,5,,Avión
V2787,Perú,,M,Huacachina,Ica,NA,,,NA
V2788,Perú,32,M,Huacachina,Ica,2025-05-20,,1195.89,
V2789,Colombia,,,Lago Titicaca,Puno,NA,,2832.47,Barco
V2790,Colombia,,M,Chan Chan,La Libertad,2025-06-13,,4482.93,Barco
V2791,México,,,Chan Chan,La Libertad,,,,Avión
V2792,Chile,,F,Lago Titicaca,Puno,,3,,NA
V2793,España,,,Huacachina,Ica,NA,14,1170.47,Barco
V2794,Perú,46,,Chan Chan,La Libertad,2025-05-16,,2872.3,Auto
V2795,Colombia,,,Huacachina,Ica,NA,,,
V2796,México,,F,Huacachina,Ica,NA,,,Tren
V2797,Perú,19,F,Huacachina,Ica,,1,,Bus
V2798,Perú,,,Centro Histórico,Lima,NA,,784.43,NA
V2799,Alemania,,F,Lago Titicaca,Puno,2024-06-11,7,4169.95,NA
V2800,Perú,75,M,Chan Chan,La Libertad,,4,,Bus
V2801,Chile,34,,Cusco Ciudad,Cusco,2025-06-02,4,,Tren
V2802,Perú,19,,Valle del Colca,Arequipa,2025-02-25,10,4276.52,Avión
V2803,Perú,,,Valle del Colca,Arequipa,,14,2461.29,Bus
V2804,Perú,,O,Lago Titicaca,Puno,2025-09-23,8,3237.58,Auto
